lipid_variable,lipid_label,diet_variable,selection_count,selection_frequency,coef_mean,coef_std,alpha_mean,alpha_std,bootstrap_iterations,bootstrap_sample_size,effective_sample_size,diet_display
total_cholesterol_mmol_L,Total cholesterol,diet_legumes_and_pulses_24h,12,0.6,-0.0037200343824224545,0.005431804714693762,0.006527092477361209,0.0017680721901132692,20,10921,10921,Legumes and pulses 24h
total_cholesterol_mmol_L,Total cholesterol,diet_low_fat_yogurt_24h,9,0.45,0.0014777264819713309,0.004248765799419634,0.006527092477361209,0.0017680721901132692,20,10921,10921,Low fat yogurt 24h
total_cholesterol_mmol_L,Total cholesterol,diet_medium_and_low_fat_cheese_24h,19,0.95,0.011454608826898038,0.006629489474589672,0.006527092477361209,0.0017680721901132692,20,10921,10921,Medium and low fat cheese 24h
total_cholesterol_mmol_L,Total cholesterol,diet_other_meat_offal_24h,9,0.45,0.0026480795597308314,0.004592419957122197,0.006527092477361209,0.0017680721901132692,20,10921,10921,"Other meat, offal 24h"
total_cholesterol_mmol_L,Total cholesterol,diet_muesli_24h,8,0.4,-0.0005392085426137782,0.004211119465184273,0.006527092477361209,0.0017680721901132692,20,10921,10921,Muesli 24h
total_cholesterol_mmol_L,Total cholesterol,diet_nut_based_spreads_24h,8,0.4,-0.00010617446387186646,0.00596626150725556,0.006527092477361209,0.0017680721901132692,20,10921,10921,Nut-based spreads 24h
total_cholesterol_mmol_L,Total cholesterol,diet_unsalted_nuts_and_seeds_24h,20,1.0,-0.025815038336440922,0.008567595278589541,0.006527092477361209,0.0017680721901132692,20,10921,10921,Unsalted nuts and seeds 24h
total_cholesterol_mmol_L,Total cholesterol,diet_salted_nuts_and_seeds_24h,10,0.5,-0.0033050192054361106,0.004867421530436392,0.006527092477361209,0.0017680721901132692,20,10921,10921,Salted nuts and seeds 24h
total_cholesterol_mmol_L,Total cholesterol,diet_oily_fish_24h,11,0.55,-0.0016877529415069148,0.004459133414411257,0.006527092477361209,0.0017680721901132692,20,10921,10921,Oily fish 24h
total_cholesterol_mmol_L,Total cholesterol,diet_olive_oil_drizzling_dunking_24h,10,0.5,-0.0015558281404082664,0.005686450147138638,0.006527092477361209,0.0017680721901132692,20,10921,10921,Olive oil (drizzling/dunking) 24h
total_cholesterol_mmol_L,Total cholesterol,diet_plant_based_spread_lower_fat_24h,15,0.75,-0.007786603580461815,0.007315764940146749,0.006527092477361209,0.0017680721901132692,20,10921,10921,Plant-based spread lower fat 24h
total_cholesterol_mmol_L,Total cholesterol,diet_plant_based_spread_normal_24h,7,0.35,-0.001743945514317602,0.0032010352123859396,0.006527092477361209,0.0017680721901132692,20,10921,10921,Plant-based spread normal 24h
total_cholesterol_mmol_L,Total cholesterol,diet_white_pasta_and_rice_24h,19,0.95,-0.014765279274433852,0.007651673973262585,0.006527092477361209,0.0017680721901132692,20,10921,10921,White pasta and rice 24h
total_cholesterol_mmol_L,Total cholesterol,diet_wholemeal_pasta_brown_rice_and_other_wholegrains_24h,20,1.0,-0.025038417079485953,0.011602118207466232,0.006527092477361209,0.0017680721901132692,20,10921,10921,"Wholemeal pasta, brown rice and other wholegrains 24h"
total_cholesterol_mmol_L,Total cholesterol,diet_peas_and_sweetcorn_24h,11,0.55,0.00035776201111730187,0.004154717106668414,0.006527092477361209,0.0017680721901132692,20,10921,10921,Peas and sweetcorn 24h
total_cholesterol_mmol_L,Total cholesterol,diet_pizza_24h,13,0.65,-0.006152550288243219,0.007225592916630321,0.006527092477361209,0.0017680721901132692,20,10921,10921,Pizza 24h
total_cholesterol_mmol_L,Total cholesterol,diet_pork_24h,18,0.9,0.007560083543648943,0.007106214185323381,0.006527092477361209,0.0017680721901132692,20,10921,10921,Pork 24h
total_cholesterol_mmol_L,Total cholesterol,diet_potatoes_and_sweet_potatoes_baked_boiled_24h,12,0.6,-0.0023867340001743286,0.005285518158246214,0.006527092477361209,0.0017680721901132692,20,10921,10921,Potatoes and sweet potatoes (baked/boiled) 24h
total_cholesterol_mmol_L,Total cholesterol,diet_fried_roast_potatoes_24h,17,0.85,-0.010301317719131476,0.007998045660164262,0.006527092477361209,0.0017680721901132692,20,10921,10921,Fried/roast potatoes 24h
total_cholesterol_mmol_L,Total cholesterol,diet_mashed_potatoes_24h,19,0.95,0.009273640223545954,0.009780005720475316,0.006527092477361209,0.0017680721901132692,20,10921,10921,Mashed potatoes 24h
total_cholesterol_mmol_L,Total cholesterol,diet_poultry_24h,19,0.95,0.016768018338188993,0.010378444733866336,0.006527092477361209,0.0017680721901132692,20,10921,10921,Poultry 24h
total_cholesterol_mmol_L,Total cholesterol,diet_processed_meat_24h,8,0.4,-0.0010054566722828896,0.005590692075208263,0.006527092477361209,0.0017680721901132692,20,10921,10921,Processed meat 24h
total_cholesterol_mmol_L,Total cholesterol,diet_raw_salad_24h,6,0.3,-0.0008788819657638669,0.003361920292082123,0.006527092477361209,0.0017680721901132692,20,10921,10921,Raw salad 24h
total_cholesterol_mmol_L,Total cholesterol,diet_rice_oat_milk_24h,13,0.65,-0.003918865823106898,0.004625006624515958,0.006527092477361209,0.0017680721901132692,20,10921,10921,Rice/oat milk 24h
total_cholesterol_mmol_L,Total cholesterol,diet_root_vegetables_24h,10,0.5,0.00405879058962455,0.007144473017526244,0.006527092477361209,0.0017680721901132692,20,10921,10921,Root vegetables 24h
total_cholesterol_mmol_L,Total cholesterol,diet_low_non_sugar_sugar_sweetened_beverages_24h,8,0.4,0.0011288030771538615,0.0036312370767625384,0.006527092477361209,0.0017680721901132692,20,10921,10921,Low/non sugar sugar-sweetened beverages 24h
total_cholesterol_mmol_L,Total cholesterol,diet_sugar_sweetened_beverages_and_other_sugary_drinks_24h,17,0.85,-0.010190814576344565,0.007855783934855028,0.006527092477361209,0.0017680721901132692,20,10921,10921,Sugar-sweetened beverages and other sugary drinks 24h
total_cholesterol_mmol_L,Total cholesterol,diet_samosa_pakora_24h,14,0.7,-0.005617910422733985,0.007198177313726512,0.006527092477361209,0.0017680721901132692,20,10921,10921,"Samosa, pakora 24h"
total_cholesterol_mmol_L,Total cholesterol,diet_sauces_and_condiments_high_fat_24h,17,0.85,0.013130531727802009,0.009525779662944774,0.006527092477361209,0.0017680721901132692,20,10921,10921,Sauces and condiments (high fat) 24h
total_cholesterol_mmol_L,Total cholesterol,diet_sauces_and_condiments_low_fat_24h,11,0.55,-0.003504170323139988,0.006202617151461676,0.006527092477361209,0.0017680721901132692,20,10921,10921,Sauces and condiments (low fat) 24h
total_cholesterol_mmol_L,Total cholesterol,diet_semi_skimmed_milk_24h,20,1.0,0.018793920474126934,0.00844687447840128,0.006527092477361209,0.0017680721901132692,20,10921,10921,Semi skimmed milk 24h
total_cholesterol_mmol_L,Total cholesterol,diet_shellfish_24h,10,0.5,-0.0018573667184682563,0.006412309639146631,0.006527092477361209,0.0017680721901132692,20,10921,10921,Shellfish 24h
total_cholesterol_mmol_L,Total cholesterol,diet_skimmed_milk_and_cholesterol_lowering_milk_24h,15,0.75,-0.008219436067156494,0.0070958602500727115,0.006527092477361209,0.0017680721901132692,20,10921,10921,Skimmed milk and cholesterol-lowering milk 24h
total_cholesterol_mmol_L,Total cholesterol,diet_savoury_snacks_24h,14,0.7,-0.006374464978580363,0.006336764520470282,0.006527092477361209,0.0017680721901132692,20,10921,10921,Savoury snacks 24h
total_cholesterol_mmol_L,Total cholesterol,diet_soups_24h,17,0.85,-0.00976314430590719,0.006564924152216133,0.006527092477361209,0.0017680721901132692,20,10921,10921,Soups 24h
total_cholesterol_mmol_L,Total cholesterol,diet_soy_milk_24h,15,0.75,-0.005698446044698357,0.006123322670187264,0.006527092477361209,0.0017680721901132692,20,10921,10921,Soy milk 24h
total_cholesterol_mmol_L,Total cholesterol,diet_meat_substitutes_soy_24h,18,0.9,-0.009094478737824829,0.007849761133179875,0.006527092477361209,0.0017680721901132692,20,10921,10921,Meat substitutes - soy 24h
total_cholesterol_mmol_L,Total cholesterol,diet_spirits_24h,18,0.9,0.011849577023713209,0.0083275876645538,0.006527092477361209,0.0017680721901132692,20,10921,10921,Spirits 24h
total_cholesterol_mmol_L,Total cholesterol,diet_sushi_24h,11,0.55,0.002883483347250149,0.004100863606511058,0.006527092477361209,0.0017680721901132692,20,10921,10921,Sushi 24h
total_cholesterol_mmol_L,Total cholesterol,diet_other_sweets_24h,11,0.55,-0.002541622858552728,0.0043409382232811895,0.006527092477361209,0.0017680721901132692,20,10921,10921,Other sweets 24h
total_cholesterol_mmol_L,Total cholesterol,diet_tea_24h,10,0.5,-0.0010510271997191012,0.0032957973519036634,0.006527092477361209,0.0017680721901132692,20,10921,10921,Tea 24h
total_cholesterol_mmol_L,Total cholesterol,diet_tea_decaffeinated_24h,12,0.6,-0.0017933895520400255,0.009296011608031587,0.006527092477361209,0.0017680721901132692,20,10921,10921,"Tea, decaffeinated 24h"
total_cholesterol_mmol_L,Total cholesterol,diet_tomatoes_24h,13,0.65,0.005511034825758543,0.006059782734663519,0.006527092477361209,0.0017680721901132692,20,10921,10921,Tomatoes 24h
total_cholesterol_mmol_L,Total cholesterol,diet_vegetable_dips_24h,19,0.95,-0.012875725468620657,0.007907784839886094,0.006527092477361209,0.0017680721901132692,20,10921,10921,Vegetable dips 24h
total_cholesterol_mmol_L,Total cholesterol,diet_meat_substitutes_vegetarian_24h,20,1.0,-0.01987508237361908,0.00965269616708071,0.006527092477361209,0.0017680721901132692,20,10921,10921,Meat substitutes - vegetarian 24h
total_cholesterol_mmol_L,Total cholesterol,diet_other_vegetables_including_mushrooms_fruiting_and_mixed_vegetables_24h,17,0.85,-0.012733714166097343,0.009359927474980897,0.006527092477361209,0.0017680721901132692,20,10921,10921,"Other vegetables, including mushrooms, fruiting and mixed vegetables 24h"
total_cholesterol_mmol_L,Total cholesterol,diet_vegetable_side_dishes_24h,15,0.75,-0.00524943043856183,0.004856050606903879,0.006527092477361209,0.0017680721901132692,20,10921,10921,Vegetable side dishes 24h
total_cholesterol_mmol_L,Total cholesterol,diet_water_still_and_sparkling_24h,20,1.0,-0.0135647132381564,0.007382686876384462,0.006527092477361209,0.0017680721901132692,20,10921,10921,Water (still and sparkling) 24h
total_cholesterol_mmol_L,Total cholesterol,diet_white_fish_and_tinned_tuna_24h,8,0.4,-0.001988871840876527,0.005569420822326544,0.006527092477361209,0.0017680721901132692,20,10921,10921,White fish and tinned tuna 24h
total_cholesterol_mmol_L,Total cholesterol,diet_whole_milk_24h,15,0.75,0.00913470093291835,0.008707755658594442,0.006527092477361209,0.0017680721901132692,20,10921,10921,Whole milk 24h
total_cholesterol_mmol_L,Total cholesterol,diet_fortified_wine_24h,9,0.45,-0.0006506404766696505,0.004909969285725597,0.006527092477361209,0.0017680721901132692,20,10921,10921,Fortified wine 24h
total_cholesterol_mmol_L,Total cholesterol,diet_red_wine_24h,20,1.0,0.011497453320771456,0.0063385727886842765,0.006527092477361209,0.0017680721901132692,20,10921,10921,Red wine 24h
total_cholesterol_mmol_L,Total cholesterol,diet_white_wine_24h,20,1.0,0.01794580105924979,0.00861482528933926,0.006527092477361209,0.0017680721901132692,20,10921,10921,White wine 24h
total_cholesterol_mmol_L,Total cholesterol,diet_cream_24h,20,1.0,0.013937398708367254,0.009144852734689589,0.006527092477361209,0.0017680721901132692,20,10921,10921,Cream 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_animal_fat_spread_lower_fat_24h,17,0.85,-0.0024144587318005507,0.0018034716998615921,0.001186853760045107,0.0002735229013749584,20,9916,9916,Animal fat spread lower fat 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_animal_fat_spread_normal_24h,17,0.85,0.001999337573943194,0.001719673313842367,0.001186853760045107,0.0002735229013749584,20,9916,9916,Animal fat spread normal 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_added_sugars_and_preserves_24h,20,1.0,-0.010196098126471043,0.0019752516335273017,0.001186853760045107,0.0002735229013749584,20,9916,9916,Added sugars and preserves 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_allium_vegetables_24h,14,0.7,0.001318509156408254,0.0014105194416330754,0.001186853760045107,0.0002735229013749584,20,9916,9916,Allium vegetables 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_beef_24h,19,0.95,0.0031765071064000948,0.002135509091724858,0.001186853760045107,0.0002735229013749584,20,9916,9916,Beef 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_beer_and_cider_24h,20,1.0,0.022697363048791885,0.0020728900834774363,0.001186853760045107,0.0002735229013749584,20,9916,9916,Beer and cider 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_biscuits_24h,10,0.5,-0.000702851808455307,0.001129635765211957,0.001186853760045107,0.0002735229013749584,20,9916,9916,Biscuits 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_breaded_battered_chicken_24h,18,0.9,0.001251538693850307,0.0019347623008713704,0.001186853760045107,0.0002735229013749584,20,9916,9916,Breaded/battered chicken 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_breaded_battered_fish_24h,15,0.75,0.0017813724756706507,0.001656226425491835,0.001186853760045107,0.0002735229013749584,20,9916,9916,Breaded/battered fish 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_mixed_bread_50_50_brown_and_seeded_24h,12,0.6,-0.0006684999905701261,0.0013237511149690993,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Mixed bread (50/50), brown and seeded 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_other_bread_24h,20,1.0,-0.004893200704827905,0.0014839033299701247,0.001186853760045107,0.0002735229013749584,20,9916,9916,Other bread 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_white_bread_24h,20,1.0,-0.0035547714665881357,0.0019245312899405398,0.001186853760045107,0.0002735229013749584,20,9916,9916,White bread 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_wholemeal_bread_24h,9,0.45,3.624406108428957e-05,0.000990940946436168,0.001186853760045107,0.0002735229013749584,20,9916,9916,Wholemeal bread 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_biscuit_cereal_24h,20,1.0,-0.0064631374552845955,0.0017141324264402112,0.001186853760045107,0.0002735229013749584,20,9916,9916,Biscuit cereal 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_bran_cereal_24h,15,0.75,-0.00011200132103112992,0.0013019389570988864,0.001186853760045107,0.0002735229013749584,20,9916,9916,Bran cereal 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_oat_cereal_non_sugar_24h,12,0.6,-0.00041946248384192584,0.0009517689435357961,0.001186853760045107,0.0002735229013749584,20,9916,9916,Oat cereal (non sugar) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_oat_cereal_sugar_24h,15,0.75,-0.0009079254137759563,0.00131026055999311,0.001186853760045107,0.0002735229013749584,20,9916,9916,Oat cereal (sugar) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_other_cereal_sugar_24h,20,1.0,-0.008051448711194098,0.0018631229647697108,0.001186853760045107,0.0002735229013749584,20,9916,9916,Other cereal (sugar) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_chocolate_confectionery_24h,11,0.55,0.0007215588049803046,0.0013425231344395192,0.001186853760045107,0.0002735229013749584,20,9916,9916,Chocolate confectionery 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_coffee_caffeinated_24h,18,0.9,0.004560624517034739,0.002196467945126627,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Coffee, caffeinated 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_coffee_decaffeinated_24h,10,0.5,3.528063125486369e-05,0.0014176467418009343,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Coffee, decaffeinated 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_savoury_crackers_24h,10,0.5,4.427329986356199e-06,0.000591201398081371,0.001186853760045107,0.0002735229013749584,20,9916,9916,Savoury crackers 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_milk_dairy_desserts_24h,16,0.8,0.0016226319741690532,0.0012715328731066169,0.001186853760045107,0.0002735229013749584,20,9916,9916,Milk-dairy desserts 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_other_desserts_and_cakes_and_pastries_24h,13,0.65,8.789671119302511e-05,0.0009782599545196352,0.001186853760045107,0.0002735229013749584,20,9916,9916,Other desserts and cakes and pastries 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_soy_desserts_and_yogurt_24h,10,0.5,-0.00023444438193109818,0.0003955025474348044,0.001186853760045107,0.0002735229013749584,20,9916,9916,Soy desserts and yogurt 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_milk_based_and_powdered_drinks_24h,13,0.65,-0.0004091935668839142,0.0016023163888650865,0.001186853760045107,0.0002735229013749584,20,9916,9916,Milk-based and powdered drinks 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_egg_and_egg_dishes_24h,17,0.85,0.002406834228895605,0.0017705808426644056,0.001186853760045107,0.0002735229013749584,20,9916,9916,Egg and egg dishes 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_apples_and_pears_24h,10,0.5,-0.00020827393109357217,0.0010973997181993906,0.001186853760045107,0.0002735229013749584,20,9916,9916,Apples and pears 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_berries_24h,15,0.75,0.0014172980016155634,0.0015444788795706001,0.001186853760045107,0.0002735229013749584,20,9916,9916,Berries 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_citrus_24h,18,0.9,-0.0030716868801391683,0.002069935799248216,0.001186853760045107,0.0002735229013749584,20,9916,9916,Citrus 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_dried_fruit_24h,7,0.35,-5.603482463811815e-05,0.0006449435628589855,0.001186853760045107,0.0002735229013749584,20,9916,9916,Dried fruit 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_other_fruit_24h,17,0.85,-0.001418770058080554,0.0011625499578306205,0.001186853760045107,0.0002735229013749584,20,9916,9916,Other fruit 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_stewed_fruit_24h,17,0.85,-0.0014594591812056024,0.0016248861699769421,0.001186853760045107,0.0002735229013749584,20,9916,9916,Stewed fruit 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_fruit_juice_24h,17,0.85,0.0014834846549092618,0.001709651775249341,0.001186853760045107,0.0002735229013749584,20,9916,9916,Fruit juice 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_full_fat_yogurt_24h,12,0.6,0.0006424645263905405,0.0009145878110408403,0.001186853760045107,0.0002735229013749584,20,9916,9916,Full fat yogurt 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_grain_dishes_added_fat_24h,13,0.65,0.0011099870444013504,0.0012530781606260285,0.001186853760045107,0.0002735229013749584,20,9916,9916,Grain dishes - added fat 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_green_leafy_cabbages_24h,12,0.6,0.0007381417106444132,0.0014924595674541245,0.001186853760045107,0.0002735229013749584,20,9916,9916,Green leafy/cabbages 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_high_fat_cheese_24h,20,1.0,0.003419209530693479,0.0019138915549618762,0.001186853760045107,0.0002735229013749584,20,9916,9916,High fat cheese 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_lamb_24h,13,0.65,-0.0009013961471282528,0.0012563077770197538,0.001186853760045107,0.0002735229013749584,20,9916,9916,Lamb 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_legumes_and_pulses_24h,18,0.9,-0.003105145931476727,0.00255341164529603,0.001186853760045107,0.0002735229013749584,20,9916,9916,Legumes and pulses 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_low_fat_yogurt_24h,17,0.85,-0.0031613302009645848,0.0020591892641515035,0.001186853760045107,0.0002735229013749584,20,9916,9916,Low fat yogurt 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_medium_and_low_fat_cheese_24h,14,0.7,-0.00018095452869602014,0.0007451051991424819,0.001186853760045107,0.0002735229013749584,20,9916,9916,Medium and low fat cheese 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_other_meat_offal_24h,19,0.95,0.00306541170575656,0.0014171293106775792,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Other meat, offal 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_muesli_24h,18,0.9,-0.0021181258518481625,0.001433179595817452,0.001186853760045107,0.0002735229013749584,20,9916,9916,Muesli 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_nut_based_spreads_24h,15,0.75,0.0009084760295081651,0.0012513536926634318,0.001186853760045107,0.0002735229013749584,20,9916,9916,Nut-based spreads 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_unsalted_nuts_and_seeds_24h,11,0.55,0.00036924350570188835,0.0010258313097144605,0.001186853760045107,0.0002735229013749584,20,9916,9916,Unsalted nuts and seeds 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_salted_nuts_and_seeds_24h,16,0.8,0.0011679913422995014,0.001531081372876989,0.001186853760045107,0.0002735229013749584,20,9916,9916,Salted nuts and seeds 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_oily_fish_24h,20,1.0,0.00604511599522084,0.0020963639473001866,0.001186853760045107,0.0002735229013749584,20,9916,9916,Oily fish 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_olive_oil_drizzling_dunking_24h,11,0.55,-0.0004975820818799547,0.00212223412961883,0.001186853760045107,0.0002735229013749584,20,9916,9916,Olive oil (drizzling/dunking) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_plant_based_spread_lower_fat_24h,13,0.65,-0.001371312586707063,0.001360786723976635,0.001186853760045107,0.0002735229013749584,20,9916,9916,Plant-based spread lower fat 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_plant_based_spread_normal_24h,12,0.6,-0.0003528972601998248,0.0011553632895549702,0.001186853760045107,0.0002735229013749584,20,9916,9916,Plant-based spread normal 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_white_pasta_and_rice_24h,20,1.0,-0.0034623642830410974,0.001826734866649009,0.001186853760045107,0.0002735229013749584,20,9916,9916,White pasta and rice 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_wholemeal_pasta_brown_rice_and_other_wholegrains_24h,13,0.65,-0.0010341066743421834,0.001317792107882841,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Wholemeal pasta, brown rice and other wholegrains 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_peas_and_sweetcorn_24h,13,0.65,-0.0007670922357647214,0.0016514756408012828,0.001186853760045107,0.0002735229013749584,20,9916,9916,Peas and sweetcorn 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_pizza_24h,20,1.0,-0.00386175450112205,0.0013412532039574889,0.001186853760045107,0.0002735229013749584,20,9916,9916,Pizza 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_pork_24h,15,0.75,0.0013077151179459179,0.0015062862191729232,0.001186853760045107,0.0002735229013749584,20,9916,9916,Pork 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_potatoes_and_sweet_potatoes_baked_boiled_24h,7,0.35,0.00028716967208310964,0.000565599859256322,0.001186853760045107,0.0002735229013749584,20,9916,9916,Potatoes and sweet potatoes (baked/boiled) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_fried_roast_potatoes_24h,15,0.75,-0.0018504263964132406,0.0016397817554535444,0.001186853760045107,0.0002735229013749584,20,9916,9916,Fried/roast potatoes 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_mashed_potatoes_24h,12,0.6,-0.00037151940778130667,0.0011237207735404194,0.001186853760045107,0.0002735229013749584,20,9916,9916,Mashed potatoes 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_poultry_24h,20,1.0,0.005455832334700972,0.0018181722504282461,0.001186853760045107,0.0002735229013749584,20,9916,9916,Poultry 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_processed_meat_24h,9,0.45,0.00032264606834360167,0.0009578595164845974,0.001186853760045107,0.0002735229013749584,20,9916,9916,Processed meat 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_raw_salad_24h,19,0.95,0.002880934427957982,0.0015805948166473707,0.001186853760045107,0.0002735229013749584,20,9916,9916,Raw salad 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_rice_oat_milk_24h,17,0.85,0.002796242454496678,0.002072238990762057,0.001186853760045107,0.0002735229013749584,20,9916,9916,Rice/oat milk 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_root_vegetables_24h,13,0.65,-0.0018755167169729249,0.0022433030442806506,0.001186853760045107,0.0002735229013749584,20,9916,9916,Root vegetables 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_low_non_sugar_sugar_sweetened_beverages_24h,9,0.45,0.00042562418238958346,0.0011901027860660245,0.001186853760045107,0.0002735229013749584,20,9916,9916,Low/non sugar sugar-sweetened beverages 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_sugar_sweetened_beverages_and_other_sugary_drinks_24h,20,1.0,-0.006268915452528745,0.0018640946280569634,0.001186853760045107,0.0002735229013749584,20,9916,9916,Sugar-sweetened beverages and other sugary drinks 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_samosa_pakora_24h,20,1.0,-0.0040625937399454415,0.0018426597321884064,0.001186853760045107,0.0002735229013749584,20,9916,9916,"Samosa, pakora 24h"
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_sauces_and_condiments_high_fat_24h,18,0.9,0.0014833616733085364,0.0014580314141823948,0.001186853760045107,0.0002735229013749584,20,9916,9916,Sauces and condiments (high fat) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_sauces_and_condiments_low_fat_24h,15,0.75,-0.0019236729160184041,0.0019259551929425417,0.001186853760045107,0.0002735229013749584,20,9916,9916,Sauces and condiments (low fat) 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_semi_skimmed_milk_24h,8,0.4,-0.0003198903636075556,0.0008617848372574735,0.001186853760045107,0.0002735229013749584,20,9916,9916,Semi skimmed milk 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_shellfish_24h,12,0.6,0.00019650248341349653,0.001352823634695613,0.001186853760045107,0.0002735229013749584,20,9916,9916,Shellfish 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_skimmed_milk_and_cholesterol_lowering_milk_24h,17,0.85,-0.0019903774445992894,0.0014257019794193615,0.001186853760045107,0.0002735229013749584,20,9916,9916,Skimmed milk and cholesterol-lowering milk 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_savoury_snacks_24h,13,0.65,-0.0015467302149772878,0.001731914908721523,0.001186853760045107,0.0002735229013749584,20,9916,9916,Savoury snacks 24h
hdl_cholesterol_mmol_L_log,log(HDL cholesterol),diet_soups_24h,13,0.65,-0.0014353075268445537,0.0014834111334669357,0.001186853760045107,0.0002735229013749584,20,9916,9916,Soups 24h
