lipid_variable,lipid_label,diet_variable,diet_label,partial_spearman_r,p_value,neg_log10_p,n,small_sample,covariates_used,abs_r
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_dried_fruit_intake,Dried fruit intake,-0.007875671738767062,2.4341594369190245e-05,4.613650978979246,287216,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.007875671738767062
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_oily_fish_intake,Oily fish intake,-0.015437076037731342,3.829674724794345e-18,17.416838111468966,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.015437076037731342
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_non_oily_fish_intake,Non-oily fish intake,-0.002867998251557013,0.10669509580928727,0.9718555422616882,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.002867998251557013
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_processed_meat_intake,Processed meat intake,-0.008442716635304142,2.0438495777495293e-06,5.6895510703559395,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.008442716635304142
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_poultry_intake,Poultry intake,-0.0008007966470152606,0.652392310105222,0.1854911667282535,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0008007966470152606
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_beef_intake,Beef intake,-0.01068468312419838,1.8527951053793436e-09,8.7321726052484,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01068468312419838
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_lamb_mutton_intake,Lamb/mutton intake,-0.005204107105692391,0.003419354241273537,2.4660559044502617,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.005204107105692391
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_pork_intake,Pork intake,-0.018719532500084627,6.250331862530236e-26,25.204096923097627,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.018719532500084627
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_age_when_last_ate_meat,Age when last ate meat,0.04458478870966754,1.0003591770499765e-07,6.999844039396227,14262,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.04458478870966754
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_never_eat_eggs_dairy_wheat_sugar,"Never eat eggs, dairy, wheat, sugar",0.02790555761560193,1.519795194359839e-55,54.81821493307643,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.02790555761560193
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_cheese_intake,Cheese intake,-0.020018762724613177,8.088613744099419e-29,28.09212590297059,309561,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.020018762724613177
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_milk_type_used,Milk type used,-0.024939954040051057,1.0116225141828065e-44,43.994981513771535,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.024939954040051057
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_spread_type,Spread type,-0.03448791390441288,7.012104198248308e-84,83.15415163901463,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03448791390441288
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_non_butter_spread_type_details,Non-butter spread type details,-0.012881534420162644,2.93500950875492e-07,6.532390487399978,158438,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.012881534420162644
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_bread_intake,Bread intake,-0.03092752974494086,2.8154134644131187e-66,65.55045781675325,309023,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03092752974494086
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_bread_type,Bread type,0.01451011654813611,1.1034400139716855e-15,14.957251271300871,305069,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01451011654813611
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_cereal_intake,Cereal intake,-0.08175368638428966,0.0,inf,301129,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.08175368638428966
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_cereal_type,Cereal type,-0.010489505371443233,8.020806147050556e-08,7.095781979892762,261745,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.010489505371443233
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_salt_added_to_food,Salt added to food,0.026048620063515306,1.2587839235069891e-48,47.90004881229265,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.026048620063515306
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_tea_intake,Tea intake,-0.007624561920932108,2.4803702126024706e-05,4.605483492846799,305831,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.007624561920932108
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_coffee_intake,Coffee intake,0.04134946890324035,6.879945077375293e-111,110.16241502872496,292565,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.04134946890324035
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_coffee_type,Coffee type,0.011064740354048995,4.037852089708623e-08,7.393849593713298,246100,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.011064740354048995
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_hot_drink_temperature,Hot drink temperature,-0.010086709117434277,1.3963907466351612e-08,7.854993037757174,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.010086709117434277
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_water_intake,Water intake,0.034863357271443234,2.202357590154625e-79,78.65711216455477,292635,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.034863357271443234
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_major_dietary_changes_in_the_last_5_years,Major dietary changes in the last 5 years,-0.018882244057496136,2.3534659297587984e-26,25.628292084429766,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.018882244057496136
hdl_cholesterol_mmol_L_log,HDL cholesterol (log),diet_variation_in_diet,Variation in diet,-0.0062564758246901825,0.00043277217137188527,3.363740673521171,316399,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0062564758246901825
ldl_cholesterol_mmol_L,LDL cholesterol,diet_cooked_vegetable_intake,Cooked vegetable intake,-0.021264822014318948,9.160326520440916e-35,34.03808904560089,334447,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.021264822014318948
ldl_cholesterol_mmol_L,LDL cholesterol,diet_salad_raw_vegetable_intake,Salad / raw vegetable intake,-0.02579401415924268,5.0418231791656486e-49,48.29741238945275,325415,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.02579401415924268
ldl_cholesterol_mmol_L,LDL cholesterol,diet_fresh_fruit_intake,Fresh fruit intake,-0.03164823845363139,1.4523525011096265e-74,73.83792796303875,333067,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03164823845363139
ldl_cholesterol_mmol_L,LDL cholesterol,diet_dried_fruit_intake,Dried fruit intake,-0.004686950112071305,0.008670504357044348,2.0619556391892497,313620,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.004686950112071305
ldl_cholesterol_mmol_L,LDL cholesterol,diet_oily_fish_intake,Oily fish intake,0.013893050246171367,3.1634699911134134e-16,15.499836280931612,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.013893050246171367
ldl_cholesterol_mmol_L,LDL cholesterol,diet_non_oily_fish_intake,Non-oily fish intake,0.011972082480353244,1.95562431252812e-12,11.708714572179746,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.011972082480353244
ldl_cholesterol_mmol_L,LDL cholesterol,diet_processed_meat_intake,Processed meat intake,-0.006782020840276338,6.702298746974567e-05,4.17377621791064,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.006782020840276338
ldl_cholesterol_mmol_L,LDL cholesterol,diet_poultry_intake,Poultry intake,-3.354511856532253e-05,0.9842680954584224,0.00688659209729644,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",3.354511856532253e-05
ldl_cholesterol_mmol_L,LDL cholesterol,diet_beef_intake,Beef intake,0.0019413734188653347,0.25380006687345535,0.5955082678096009,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0019413734188653347
ldl_cholesterol_mmol_L,LDL cholesterol,diet_lamb_mutton_intake,Lamb/mutton intake,-0.0050097266618315565,0.0032315637885088596,2.490587267027712,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0050097266618315565
ldl_cholesterol_mmol_L,LDL cholesterol,diet_pork_intake,Pork intake,-0.014571075679888882,1.0757102244911686e-17,16.96830470344049,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.014571075679888882
ldl_cholesterol_mmol_L,LDL cholesterol,diet_age_when_last_ate_meat,Age when last ate meat,0.012000101594602108,0.13245258306513066,0.8779395677556222,15720,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.012000101594602108
ldl_cholesterol_mmol_L,LDL cholesterol,diet_never_eat_eggs_dairy_wheat_sugar,"Never eat eggs, dairy, wheat, sugar",-0.01727014148252406,3.2334286966953935e-24,23.49033671163759,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01727014148252406
ldl_cholesterol_mmol_L,LDL cholesterol,diet_cheese_intake,Cheese intake,-0.012953394055742608,5.002268418386492e-14,13.30083300802806,338068,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.012953394055742608
ldl_cholesterol_mmol_L,LDL cholesterol,diet_milk_type_used,Milk type used,-0.03046566935582217,9.453031603396041e-72,71.02442889016965,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03046566935582217
ldl_cholesterol_mmol_L,LDL cholesterol,diet_spread_type,Spread type,-0.028828933184585605,1.9383992456459603e-64,63.712556767882035,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.028828933184585605
ldl_cholesterol_mmol_L,LDL cholesterol,diet_non_butter_spread_type_details,Non-butter spread type details,-0.034034472965384546,1.851904252549407e-45,44.73238147103658,172769,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.034034472965384546
ldl_cholesterol_mmol_L,LDL cholesterol,diet_bread_intake,Bread intake,-0.020143509566477723,1.2313020159672216e-31,30.909635409472713,337469,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.020143509566477723
ldl_cholesterol_mmol_L,LDL cholesterol,diet_bread_type,Bread type,-0.004087849455831775,0.01830511166221419,1.7374276175535208,333126,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.004087849455831775
ldl_cholesterol_mmol_L,LDL cholesterol,diet_cereal_intake,Cereal intake,-0.03720125081636116,4.66065172478765e-101,100.33155334925667,328885,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.03720125081636116
ldl_cholesterol_mmol_L,LDL cholesterol,diet_cereal_type,Cereal type,0.0010493049289312809,0.5747105015797703,0.24055086701024508,285972,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0010493049289312809
ldl_cholesterol_mmol_L,LDL cholesterol,diet_salt_added_to_food,Salt added to food,0.002495715958331694,0.14237075290599185,0.8465792182561498,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.002495715958331694
ldl_cholesterol_mmol_L,LDL cholesterol,diet_tea_intake,Tea intake,-0.028809629428932195,2.855741955188948e-62,61.544281037967494,334008,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.028809629428932195
ldl_cholesterol_mmol_L,LDL cholesterol,diet_coffee_intake,Coffee intake,0.05296139786872872,3.3217422750556375e-197,196.4786340663046,319551,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.05296139786872872
ldl_cholesterol_mmol_L,LDL cholesterol,diet_coffee_type,Coffee type,-0.012528313480895573,8.414474598454783e-11,10.074972996279422,268581,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.012528313480895573
ldl_cholesterol_mmol_L,LDL cholesterol,diet_hot_drink_temperature,Hot drink temperature,-0.001947576389854541,0.25228617851950336,0.5981065416232666,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.001947576389854541
ldl_cholesterol_mmol_L,LDL cholesterol,diet_water_intake,Water intake,-0.030570638814013045,5.670501625732883e-67,66.24637852070998,319700,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.030570638814013045
ldl_cholesterol_mmol_L,LDL cholesterol,diet_major_dietary_changes_in_the_last_5_years,Major dietary changes in the last 5 years,-0.015926068268814746,7.81212582418753e-21,20.107230770464795,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.015926068268814746
ldl_cholesterol_mmol_L,LDL cholesterol,diet_variation_in_diet,Variation in diet,0.014068239515688597,1.3404919830365745e-16,15.872735779020445,345528,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.014068239515688597
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_cooked_vegetable_intake,Cooked vegetable intake,0.0022181620345245105,0.22112217629442915,0.6553676999389888,304270,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.0022181620345245105
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_salad_raw_vegetable_intake,Salad / raw vegetable intake,0.02444925782239426,2.2188881699723707e-40,39.65386458527938,295973,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.02444925782239426
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_fresh_fruit_intake,Fresh fruit intake,-0.04404500314268206,5.221754565701128e-130,129.28218354485827,303082,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.04404500314268206
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_dried_fruit_intake,Dried fruit intake,-0.01901200566703481,3.046037816831795e-24,23.51626470916169,285433,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.01901200566703481
apolipoprotein_a_g_L_log,Apolipoprotein A (log),diet_oily_fish_intake,Oily fish intake,-0.005318197550730572,0.0028621594576636955,2.543306174330848,314436,False,"cov_age_at_assessment, cov_body_mass_index, cov_fasting_time, cov_sex_Male, cov_alcohol_status_Never, cov_alcohol_status_Prefer not to answer, cov_alcohol_status_Previous, cov_current_smoking_Only occasionally, cov_current_smoking_Prefer not to answer, cov_current_smoking_Yes, on most or all days",0.005318197550730572
